Scheme Code,Net Asset Value
 ,
Open Ended Schemes(Debt Scheme - Banking and PSU Fund),
 ,
Aditya Birla Sun Life Mutual Fund,
 ,
Nippon India Mutual Fund,
 ,
118693,34.1381
118692,82.1152
104638,25.8198
104637,75.8264
 ,
quant Mutual Fund,
 ,
109275,53.1298
120834,56.8636
120835,33.2444
109274,39.4926
 ,
SBI Mutual Fund,
 ,
119834,58.2149
119727,238.8866
102765,39.6950
102756,217.0227
 ,
Sundaram Mutual Fund,
 ,
149533,111.1242
149534,32.7126
149532,102.7326
149531,30.8026
 ,
Tata Mutual Fund,
 ,
147759,15.4773
147758,15.4773
147761,14.5737
147756,14.5737
147757,15.4773
147760,14.5737
 ,
Union Mutual Fund,
 ,
147492,17.40
147491,17.40
147490,16.83
147493,16.83
 ,
UTI Mutual Fund,
 ,
149091,9.944
149093,9.9438
149090,9.6721
149092,9.6721
 ,
Open Ended Schemes(Equity Scheme - Large & Mid Cap Fund),
 ,
Aditya Birla Sun Life Mutual Fund,
 ,
119436,613.38
100033,561.89
119433,151.56
100034,100.47
 ,
Axis Mutual Fund,
 ,
145110,19.79
145109,16.77
145112,18.44
145111,13.59
 ,
Bandhan Mutual Fund,
 ,
108596,69.831
108597,18.642
118419,79.228
118420,23.798
 ,
Bank of India Mutual Fund,
 ,
110598,19.48
119349,16.67
119300,30.97
119350,59.93
119346,16.42
110599,57.87
110601,57.87
110604,16.32
110608,16.20
110603,53.49
110607,15.96
110606,53.48
 ,
Baroda BNP Paribas Mutual Fund,
 ,
148474,16.2900
148475,16.2900
148471,15.6174
148472,14.6834
 ,
Canara Robeco Mutual Fund,
 ,
118278,169.7300
118277,85.1700
102920,151.8500
102921,57.3500
 ,
DSP Mutual Fund,
 ,
119218,376.182
119219,72.351
103819,344.621
103820,25.980
 ,
Edelweiss Mutual Fund,
 ,
140175,57.313
140172,50.383
140174,22.231
140173,19.216
 ,
Franklin Templeton Mutual Fund,
 ,
118510,122.8300
118509,18.8382
102883,113.7785
102884,16.7552
 ,
HDFC Mutual Fund,
 ,
130496,188.615
130498,194.666
130497,23.696
130499,29.522
 ,
HSBC Mutual Fund,
 ,
146772,15.9557
146770,15.9234
146771,14.9547
146769,14.9547
 ,
ICICI Prudential Mutual Fund,
 ,
120596,612.11
120597,33.50
100349,559.07
100348,21.37
 ,
Invesco Mutual Fund,
 ,
120357,56.78
120356,28.54
106144,49.29
106143,24.42
 ,
Kotak Mahindra Mutual Fund,
 ,
103234,199.731
120158,223.481
103233,34.846
120157,39.435
 ,
LIC Mutual Fund,
 ,
133710,24.8908
133709,20.003
133711,22.2928
133712,18.3006
 ,
Mahindra Manulife Mutual Fund,
 ,
147841,14.5260
147840,16.9818
147843,15.9785
147842,13.5501
 ,
Mirae Asset Mutual Fund,
 ,
118834,100.023
112932,90.832
118835,59.577
112931,35.511
 ,
Motilal Oswal Mutual Fund,
 ,
147704,17.4727
147701,16.5077
147706,15.1341
147703,14.3158
 ,
Navi Mutual Fund,
 ,
141414,26.2752
141415,26.3002
135679,26.3642
141411,23.9764
141410,23.3126
135680,23.3093
135677,26.687
135678,23.3138
 ,
Nippon India Mutual Fund,
 ,
118676,47.7224
118675,144.8163
118678,854.1518
100378,43.2491
106255,258.7308
100379,135.4460
100380,804.1893
 ,
quant Mutual Fund,
 ,
104515,67.2413
120824,67.2413
104513,67.1951
120826,71.2844
120825,33.2131
104514,40.948
 ,
SBI Mutual Fund,
 ,
119720,208.9842
101530,170.4217
119721,400.9481
103024,377.2260
 ,
Sundaram Mutual Fund,
 ,
119565,24.3318
119566,56.5308
105001,51.5245
105000,21.7100
 ,
Tata Mutual Fund,
 ,
119202,378.6493
119201,74.1915
101823,54.8962
101824,340.5649
 ,
Union Mutual Fund,
 ,
147750,16.13
147751,16.13
147748,15.55
147749,15.55
 ,
UTI Mutual Fund,
 ,
120665,102.2136
100664,97.2382
120664,50.2286
100663,47.37
 ,
Open Ended Schemes(Equity Scheme - Large Cap Fund),
 ,
Aditya Birla Sun Life Mutual Fund,
 ,
119528,361.04
119527,71.61
103174,331.77
103173,30.45
 ,
Axis Mutual Fund,
 ,
120465,45.86
120466,19.66
112277,40.71
112278,14.81
 ,
Bandhan Mutual Fund,
 ,
108799,46.641
108800,16.803
118479,52.125
118478,21.449
 ,
Bank of India Mutual Fund,
 ,
148980,10.18
148981,10.18
148982,9.95
148983,9.95
 ,
Baroda BNP Paribas Mutual Fund,
 ,
150187,154.4616
150188,22.3868
150186,19.1486
150185,137.6188
 ,
Canara Robeco Mutual Fund,
 ,
118269,44.7000
118270,36.0300
113221,39.7800
113222,20.3200
 ,
DSP Mutual Fund,
 ,
119250,300.901
119249,20.802
101635,280.646
101636,18.504
 ,
Edelweiss Mutual Fund,
 ,
118616,28.15
118617,59.85
111938,54.99
111939,43.84
111940,54.02
111936,21.64
111935,54.35
111937,53.64
 ,
Franklin Templeton Mutual Fund,
 ,
118462,41.4873
100470,36.4498
118531,714.2538
100471,657.7558
 ,
HDFC Mutual Fund,
 ,
119018,769.481
102000,721.247
119017,50.019
102001,44.202
 ,
HSBC Mutual Fund,
 ,
120030,329.4704
120029,32.9106
101594,303.1128
101593,35.2426
 ,
ICICI Prudential Mutual Fund,
 ,
120586,71.81
120585,41.41
108466,66.26
108465,22.99
108467,37.59
 ,
IDBI Mutual Fund,
 ,
117311,37.94
118344,42.46
117310,22.51
118448,25.91
 ,
Indiabulls Mutual Fund,
 ,
119133,32.51
116547,27.97
119134,18.84
140814,18.29
140809,14.53
140811,18.15
116548,15.76
140813,16.8
140810,16.11
140812,16.7
 ,
Invesco Mutual Fund,
 ,
120392,47.78
120393,25.21
112098,41.12
112099,21.16
 ,
ITI Mutual Fund,
 ,
148353,11.9979
148352,11.9979
148351,11.4139
148354,11.4139
 ,
JM Financial Mutual Fund,
 ,
134958,44.2058
120490,107.3160
134957,43.8974
120489,43.0868
134956,43.8058
134960,44.2138
134961,19.2765
100219,96.5630
134955,15.8301
100218,18.7457
134959,15.0044
134954,21.7922
 ,
Kotak Mahindra Mutual Fund,
 ,
114458,363.842
120152,407.28
120153,53.864
114457,46.966
 ,
LIC Mutual Fund,
 ,
120267,41.825
120268,26.3438
106871,37.7589
100332,22.8041
 ,
Mahindra Manulife Mutual Fund,
 ,
146550,13.5189
146549,15.9725
146551,14.7977
146548,12.3785
 ,
Mirae Asset Mutual Fund,
 ,
118825,82.738
107578,75.092
118826,50.958
107579,22.668
 ,
Nippon India Mutual Fund,
 ,
106235,52.8420
118634,27.0780
118633,57.7885
118632,57.7885
106236,18.6989
106240,52.8420
106238,34.1366
 ,
PGIM India Mutual Fund,
 ,
138311,22.38
138314,24.02
138313,24.15
138312,271.46
138307,17.51
138308,237.01
138310,34.74
138309,11.63
 ,
quant Mutual Fund,
 ,
150440,9.1405
150441,9.0356
150439,9.1428
150442,9.0348
 ,
SBI Mutual Fund,
 ,
119585,42.8847
103616,34.4879
119598,66.0786
103504,60.6240
 ,
Sundaram Mutual Fund,
 ,
148509,13.1194
148505,12.5799
148508,13.1194
148506,12.5799
148507,14.9112
148504,14.3106
 ,
Tata Mutual Fund,
 ,
119160,361.6288
100475,322.3460
119159,82.1612
102036,70.2380
 ,
Taurus Mutual Fund,
 ,
118870,102.02
118871,44.94
101209,96.70
108403,42.36
 ,
Union Mutual Fund,
 ,
141248,16.32
141249,16.32
141247,15.67
141250,15.67
 ,
UTI Mutual Fund,
 ,
100651,182.3856
120656,195.988
120657,44.5583
100650,38.8848
 ,
WhiteOak Capital Mutual Fund,
 ,
150797,8.891
150798,8.891
150799,8.843
150800,8.843
 ,
Open Ended Schemes(Equity Scheme - Mid Cap Fund),
 ,
Aditya Birla Sun Life Mutual Fund,
 ,
119620,468.05
119619,61.36
101591,36.67
101592,428.45
 ,
Axis Mutual Fund,
 ,
120505,71.47
120504,35.83
114564,63.01
114565,27.81
 ,
Bandhan Mutual Fund,
 ,
150404,9.527
150402,9.428
150401,9.525
150403,9.428
 ,
Bank of India Mutual Fund,
 ,
139527,23.39
139530,19.11
139529,22.05
139528,18.68
 ,
Baroda BNP Paribas Mutual Fund,
 ,
150212,65.1329
150211,51.3615
150209,56.5950
150210,42.0251
 ,
Canara Robeco Mutual Fund,
 ,
150817,9.4500
150818,9.4500
150816,9.4000
150819,9.4000
 ,
DSP Mutual Fund,
 ,
119071,88.194
119070,45.171
104481,81.054
104482,19.822
 ,
Edelweiss Mutual Fund,
 ,
140228,56.281
140227,41.038
140225,49.764
140226,28.691
 ,
Franklin Templeton Mutual Fund,
 ,
118533,1593.4758
118532,73.8353
100472,62.9371
100473,1445.1153
 ,
HDFC Mutual Fund,
 ,
118989,106.147
105758,97.844
118988,45.988
105757,32.938
 ,
HSBC Mutual Fund,
 ,
151036,219.8549
151035,53.6712
151034,199.3854
151033,48.6452
 ,
IDBI Mutual Fund,
 ,
140461,16.84
140460,15.41
140458,15.83
140459,14.46
 ,
Invesco Mutual Fund,
 ,
120403,97.71
120402,39.51
105503,83.68
105504,31.64
 ,
ITI Mutual Fund,
 ,
148733,11.3627
148731,11.3627
148732,10.8449
148734,10.8449
 ,
JM Financial Mutual Fund,
 ,
150815,9.7128
150814,9.7128
150812,9.6452
150813,9.6452
 ,
Kotak Mahindra Mutual Fund,
 ,
104908,73.393
119775,82.835
104907,40.31
119774,49.352
 ,
Mahindra Manulife Mutual Fund,
 ,
142108,16.0426
142110,18.5710
142109,16.9788
142107,14.4764
 ,
Mirae Asset Mutual Fund,
 ,
147479,20.011
147478,17.772
147480,16.747
147445,21.100
 ,
Motilal Oswal Mutual Fund,
 ,
127044,27.1556
127042,54.3283
127040,25.7658
127039,48.6041
 ,
Nippon India Mutual Fund,
 ,
118666,105.0938
118665,364.0390
118668,2191.2256
100375,70.4392
106260,707.6030
100376,339.2444
100377,2037.8824
 ,
PGIM India Mutual Fund,
 ,
125301,38.41
125307,46.33
125306,21.13
125305,41.2
 ,
quant Mutual Fund,
 ,
120841,135.3902
101065,123.9873
120840,47.5523
101066,44.0653
 ,
SBI Mutual Fund,
 ,
119716,154.0102
119715,87.3151
102941,140.2100
102942,57.2906
 ,
Sundaram Mutual Fund,
 ,
119581,750.9891
119582,43.8372
111941,767.7664
111942,40.6730
101539,701.2428
101538,40.3619
 ,
Tata Mutual Fund,
 ,
119178,260.1997
119177,85.8907
102328,235.1457
102326,64.9055
 ,
Taurus Mutual Fund,
 ,
118872,74.63
118873,66.30
100477,71.33
111642,63.58
 ,
Union Mutual Fund,
 ,
148073,27.13
148074,27.13
148071,26.08
148072,26.08
 ,
UTI Mutual Fund,
 ,
120727,94.062
102393,82.8906
102394,175.167
120726,191.1434
 ,
WhiteOak Capital Mutual Fund,
 ,
150584,9.472
150582,9.472
150583,9.378
150585,9.378
 ,
Open Ended Schemes(Equity Scheme - Multi Cap Fund),
 ,
Aditya Birla Sun Life Mutual Fund,
 ,
148921,12.08
148920,12.08
148918,11.7
148919,11.7
 ,
Axis Mutual Fund,
 ,
149383,9.43
149384,9.43
149382,9.25
149387,9.25
 ,
Bandhan Mutual Fund,
 ,
149303,10.492
149305,10.259
149304,10.488
149302,10.259
 ,
Bank of India Mutual Fund,
 ,
148404,19.33
148406,16.53
148405,18.45
148407,16.76
151443,9.89
151444,9.89
151445,9.88
151446,9.88
 ,
Baroda BNP Paribas Mutual Fund,
 ,
119354,178.8040
119353,39.7639
102020,163.1511
102021,38.3704
 ,
HDFC Mutual Fund,
 ,
149366,10.573
149368,10.782
149365,10.573
149367,10.782
 ,
HSBC Mutual Fund,
 ,
151290,9.8671
151291,9.8671
151289,9.8470
151292,9.8470
 ,
ICICI Prudential Mutual Fund,
 ,
120381,170.68
120380,37.48
102528,155.29
102529,26.06
120599,487.83
120598,37.78
101228,445.44
101706,23.17
 ,
Invesco Mutual Fund,
 ,
120413,85.95
120412,77.8
107353,74.37
107352,67.43
 ,
ITI Mutual Fund,
 ,
147183,14.4665
147186,13.8405
147184,13.3195
147185,12.7230
 ,
Kotak Mahindra Mutual Fund,
 ,
149183,9.964
149185,10.222
149187,10.222
149182,9.964
 ,
LIC Mutual Fund,
 ,
150659,9.4908
150660,9.4908
150661,9.4192
150662,9.4192
 ,
Mahindra Manulife Mutual Fund,
 ,
141223,17.9223
141226,22.0742
141224,19.6857
141225,15.6171
 ,
Nippon India Mutual Fund,
 ,
118652,55.2337
118651,171.9445
118650,171.9445
101163,40.0852
106252,44.8994
106253,21.9544
101162,159.5668
101161,159.5668
 ,
quant Mutual Fund,
 ,
100631,402.0126
120823,427.1292
120822,49.4662
100630,45.9768
 ,
SBI Mutual Fund,
 ,
149887,10.0506
149882,10.0507
149886,9.9322
149883,9.9332
 ,
Sundaram Mutual Fund,
 ,
149668,59.9776
149666,45.6210
149669,242.9230
149667,223.8118
 ,
Tata Mutual Fund,
 ,
151232,9.6691
151234,9.6691
151233,9.6691
151235,9.6480
151237,9.6480
151236,9.6480
 ,
Union Mutual Fund,
 ,
150858,9.25
150857,9.25
150855,9.22
150856,9.22
 ,
Open Ended Schemes(Equity Scheme - Sectoral/ Thematic),
 ,
Aditya Birla Sun Life Mutual Fund,
 ,
125598,22.36
125597,41.04
125596,16.9
125595,37.39
149295,9.96
149297,9.96
149294,9.74
149296,9.74
119576,35.9279
111349,34.4863
119575,20.7404
111348,19.871
120539,126.09
103168,114.93
120538,46.62
103167,35.16
148640,11.72
148637,11.72
148636,11.27
148635,11.27
119591,149.32
119590,37.72
103110,30.5
103111,133.89
119515,26.91
103475,17.54
119514,55.96
103476,51.79
119516,31.366
119517,31.3475
106873,29.4802
106872,16.6277
119519,20.1104
119518,26.3226
106876,25.0732
106875,17.2679
133514,14.22
133516,19.56
133515,13.3
133513,18.17
119647,301.63
119646,942.8
100064,861.26
100063,148.75
147410,13.67
147409,17.08
147408,12.84
147407,16.05
147845,16.05
147844,17.12
147847,14.3
147846,16.16
148540,13.
148539,14.61
148538,12.47
148537,14.03
 ,
Axis Mutual Fund,
 ,
151368,9.86
151369,9.86
151366,9.84
151367,9.84
147928,14.79
147931,12.55
147929,14.10
147930,11.95
148993,10.68
148994,10.67
148992,10.37
148995,10.37
148634,11.62
148632,11.62
148631,11.23
148633,11.23
 ,
Bandhan Mutual Fund,
 ,
114476,24.596
114477,20.995
118469,27.935
118468,24.892
150716,9.659
150717,9.591
150719,9.657
150718,9.591
 ,
Bank of India Mutual Fund,
 ,
119364,33.51
119365,32.94
119363,31.62
112359,29.58
112360,19.21
112361,18.86
 ,
Baroda BNP Paribas Mutual Fund,
 ,
119333,31.5343
119334,18.8818
117549,29.0689
117547,17.0336
149141,9.8345
149143,9.8345
149140,9.5935
149142,9.5935
150266,20.6989
150269,18.8169
150268,19.3283
150267,17.0279
 ,
Canara Robeco Mutual Fund,
 ,
118273,74.4700
118274,56.8400
112152,66.6800
112153,32.0300
118267,88.2800
118268,49.1500
103390,80.8800
103389,36.1600
 ,
DSP Mutual Fund,
 ,
145454,22.089
145455,16.516
145456,20.645
145453,15.448
119247,168.288
119248,31.805
102434,158.239
102435,17.606
119028,59.710
119029,24.204
108202,55.053
108203,20.764
147306,15.431
147304,14.669
147303,15.001
147305,14.240
 ,
Edelweiss Mutual Fund,
 ,
142386,15.9755
142388,15.9755
142384,15.3741
142383,15.3749
 ,
Franklin Templeton Mutual Fund,
 ,
118559,27.1894
118558,13.1134
106979,25.4024
106978,12.3482
118557,78.0165
118556,30.4796
112093,25.7842
112092,69.5267
118539,126.7352
118538,23.9210
103151,118.0609
100524,21.7706
118537,307.4439
118536,35.0650
100521,32.0116
100522,286.1538
 ,
HDFC Mutual Fund,
 ,
148987,10.666
148986,10.994
148984,10.666
148985,10.994
150803,9.45
150805,9.496
150806,9.45
150804,9.496
141923,13.103
141924,13.842
141922,11.019
141921,11.752
118979,24.496
107524,22.617
118978,16.618
107525,11.34
151457,9.952
151458,9.958
151459,9.952
151460,9.958
 ,
HSBC Mutual Fund,
 ,
151142,25.0978
151145,18.0807
151144,23.3843
151143,17.1286
151040,27.9494
151039,25.6455
151037,25.4645
151038,23.4320
 ,
ICICI Prudential Mutual Fund,
 ,
109445,84.06
109446,28.06
120244,92.90
120245,54.52
146951,16.23
146949,13.63
146950,15.41
146952,12.84
148651,13.71
148652,13.71
148653,13.29
148654,13.29
147662,27.44
147664,23.02
147661,26.06
147663,21.67
148516,13.37
148515,12.21
148517,12.90
148514,11.75
120688,101.31
120687,49.34
103312,94.34
103313,27.56
120587,416.64
120588,149.80
100352,385.54
100351,84.37
150310,10.81
150311,10.81
150308,10.64
150309,10.64
145896,19.30
145897,20.53
145898,17.87
145899,16.68
120621,106.74
120622,27.41
103149,99.97
103150,18.21
145077,17.93
145075,18.83
145076,14.57
145078,13.69
147346,19.41
147347,15.15
147345,18.40
147348,14.20
143873,18.29
143874,19.32
143876,14.80
143875,13.84
150539,10.29
150541,10.29
150538,10.20
150540,10.20
148600,14.16
148601,11.80
148598,13.94
148599,11.58
120594,141.18
120595,98.84
100363,129.27
115294,53.15
150685,9.49
150687,9.49
150684,9.43
150686,9.43
120186,51.09
120185,51.09
117620,46.67
117619,46.67
 ,
IDBI Mutual Fund,
 ,
143353,13.86
143352,13.86
143351,13.01
143350,13.01
146517,16.52
146516,16.52
146518,15.58
146519,15.58
 ,
IIFL Mutual Fund,
 ,
149318,9.8869
149319,9.8869
149317,9.7383
149316,9.7383
 ,
Invesco Mutual Fund,
 ,
148751,11.66
148752,11.66
148753,11.25
148754,11.25
120385,89.07
120384,45.88
108377,39.18
108378,76.84
120405,37.2
120404,29.97
106654,31.95
106653,25.7
120395,33.62
120394,24.6
112171,29.21
112173,21.28
 ,
ITI Mutual Fund,
 ,
149321,10.3138
149322,10.3138
149323,10.0185
149324,10.0185
149268,9.0400
149271,9.0400
149270,8.7750
149269,8.7750
 ,
Kotak Mahindra Mutual Fund,
 ,
151384,9.883
151383,9.883
151381,9.872
151382,9.872
150624,9.603
150625,9.602
150626,9.519
150622,9.519
148606,11.576
148605,11.576
148602,11.128
148603,11.128
133796,37.667
133799,30.125
133801,43.051
133800,42.558
149841,10.824
149842,10.824
149840,10.622
149843,10.621
147727,18.139
147724,17.125
147728,17.125
147725,18.137
 ,
LIC Mutual Fund,
 ,
134017,15.9004
133908,15.8061
134016,14.58
134015,14.5774
120351,25.6312
120350,25.2053
107763,23.0788
107764,23.0798
 ,
Mahindra Manulife Mutual Fund,
 ,
145357,13.0693
145356,15.1057
145358,11.9936
145355,14.0113
 ,
Mirae Asset Mutual Fund,
 ,
148624,13.033
148623,13.071
148621,12.578
148622,12.594
118837,64.505
114931,55.968
118838,45.631
114930,18.460
143785,19.746
143783,21.278
143784,16.444
143786,14.905
 ,
Nippon India Mutual Fund,
 ,
118588,399.9517
118589,399.9517
101864,50.3953
118591,71.1895
101863,372.9119
101862,372.9119
118725,39.5271
118722,131.7203
118724,131.7203
102753,27.6892
102752,120.8049
102751,120.8049
130864,16.4749
130859,15.1828
130861,16.4749
130860,16.4749
130858,15.1828
130863,15.1828
118756,99.1492
118758,290.3449
118759,290.3449
102433,73.9014
102432,266.1374
102431,266.1374
118760,42.8244
118762,183.8525
118763,183.8525
101264,38.7717
101262,172.9195
101263,172.9195
118767,24.9051
118770,43.4145
118769,43.4145
108252,21.6272
108249,40.5697
108258,40.5697
149329,8.1293
149327,8.1293
149328,7.9612
149325,7.9612
134925,23.7674
134924,21.8600
134923,23.7674
134922,21.8600
 ,
quant Mutual Fund,
 ,
148564,20.5365
148560,19.8155
148563,20.5145
148561,19.7188
106170,21.3878
120833,22.7614
120832,22.7471
106169,21.3371
148925,13.5262
148923,13.0813
148924,13.5395
148922,13.0956
 ,
Quantum Mutual Fund,
 ,
147372,16.22
147371,15.81
 ,
SBI Mutual Fund,
 ,
133859,26.2279
133857,23.4444
133858,24.0952
133860,21.6382
120575,220.5740
119730,155.2798
120576,198.2270
100645,119.3455
146643,16.1318
146642,16.1308
146644,15.8833
146641,15.8871
119782,165.4011
119783,238.0654
100644,134.2152
102823,213.0595
119700,28.8904
106096,27.2036
119695,25.5687
106095,24.1996
119705,66.5613
119613,37.8768
103145,62.3950
103146,35.4159
119708,60.2123
119709,167.7221
101295,48.5680
104523,155.2937
119710,107.9536
119711,302.4205
103114,85.1991
103034,278.8921
119732,15.7388
119733,15.7171
112923,14.6640
113099,14.6659
120578,151.8305
119731,107.8403
120577,136.6840
100643,82.3086
 ,
Sundaram Mutual Fund,
 ,
119595,63.2447
113373,31.9314
103743,20.7254
119594,22.6421
102142,58.8635
119597,67.7786
119596,24.7689
109061,69.6884
109060,25.1991
109059,61.9815
109058,22.2819
129212,54.3379
129211,38.9757
129213,51.5110
129210,36.7614
144835,21.4371
144836,17.0515
144837,17.0515
144838,20.3417
144839,16.1639
144834,16.1639
 ,
Tata Mutual Fund,
 ,
135789,29.5378
135792,29.5378
135790,24.1439
135791,24.1439
135793,29.5378
135794,26.2476
149071,11.3311
149066,11.3311
149067,11.3311
149068,11.0178
149070,11.0178
149069,11.0178
135795,34.7060
135798,34.7060
135796,30.7166
135799,30.7166
135800,34.7060
135797,30.7166
119172,298.5469
119171,163.8887
101833,109.6490
100415,269.0239
150532,9.8585
150534,9.8585
150533,9.8585
150537,9.7493
150535,9.7493
150536,9.7493
135806,28.9856
135801,28.9856
135802,23.9177
135803,23.9177
135805,28.9856
135804,25.9369
135807,17.4836
135809,15.5553
135808,17.4836
135811,15.5553
135810,17.4836
135812,15.5553
119243,105.6120
101852,47.0319
119244,55.3420
101766,99.2214
147869,10.7625
147868,10.1967
147865,10.7625
147866,10.1967
147864,10.7625
147867,10.1967
135817,30.7954
135816,30.7954
135814,24.9130
135818,24.9130
135813,30.7954
135815,27.2372
 ,
Taurus Mutual Fund,
 ,
118868,39.06
118869,38.61
117312,35.57
117313,31.85
111903,77.74
118876,85.05
118877,57.09
111787,77.76
111788,52.56
118878,27.87
118879,39.66
118880,36.94
105417,37.36
105418,35.09
 ,
UTI Mutual Fund,
 ,
120733,131.1529
120732,51.3308
102401,117.8797
102402,45.8782
120782,155.3438
120783,120.0705
100807,140.9449
100806,108.9306
120780,38.427
120781,33.7346
106425,36.2513
106426,31.6886
120729,44.5775
102396,42.7197
102395,81.7377
120728,85.185
120682,283.3764
100740,259.4586
120681,146.9967
100739,133.7729
120730,72.5265
102397,64.738
102398,140.3962
120731,156.8147
 ,
Open Ended Schemes(Equity Scheme - Small Cap Fund),
 ,
Aditya Birla Sun Life Mutual Fund,
 ,
105804,48.8754
119556,54.2031
119557,46.6702
105805,24.8139
 ,
Axis Mutual Fund,
 ,
125354,68.26
125351,35.71
125350,60.58
125352,31.29
 ,
Bandhan Mutual Fund,
 ,
147946,21.243
147943,19.258
147944,20.110
147945,18.228
 ,
Bank of India Mutual Fund,
 ,
145678,27.12
145675,20.31
145677,25.16
145676,18.34
 ,
Canara Robeco Mutual Fund,
 ,
146130,24.9000
146131,23.4000
146127,23.2000
146128,21.5400
 ,
DSP Mutual Fund,
 ,
119212,116.730
119213,41.347
105989,108.420
113153,38.299
 ,
Edelweiss Mutual Fund,
 ,
146196,25.698
146197,22.482
146193,24.052
146194,20.9
 ,
Franklin Templeton Mutual Fund,
 ,
118525,105.0217
118524,36.9522
103361,31.7819
103360,94.6298
 ,
HDFC Mutual Fund,
 ,
130502,78.884
130503,87.866
130501,30.873
130504,43.416
 ,
HSBC Mutual Fund,
